Marca,Modelo,Precio,Tipo_Combustible,Año,kms,CV,N_Puertas,Tipo_Cambio,color,N_Fotos,Provincia,TDG
3,243,7999,3,2007.0,180000,150.0,3,2,2,10,47,-21.483435429428678
1,455,16000,3,2018.0,62000,163.0,2,2,4,13,20,-2.864625
1,493,4399,3,2009.0,118300,150.0,2,3,4,6,29,-25.857467606274152
1,220,18900,4,2019.0,5,150.0,2,2,4,17,37,1.0078306878306877
1,688,13490,3,2011.0,138000,200.0,2,2,2,45,36,-9.21475166790215
2,696,35900,4,2019.0,18700,250.0,2,3,4,14,7,0.4862116991643454
1,142,13500,3,2015.0,33000,124.0,2,2,3,7,27,-1.435037037037037
1,174,14350,4,2020.0,5,83.0,2,2,3,14,1,1.005644599303136
2,729,12990,3,2014.0,131260,116.0,2,2,3,34,7,-9.09545804464973
3,237,6900,3,2008.0,106000,109.0,2,3,4,24,3,-14.345652173913043
1,220,16000,3,2019.0,31847,90.0,2,2,4,0,29,-0.984625
2,109,37600,3,2018.0,60428,218.0,2,3,4,6,15,-0.6011968085106383
1,47,6800,4,2013.0,146246,120.0,2,2,4,28,7,-20.488676470588235
1,484,30800,3,2020.0,0,150.0,2,2,4,11,29,1.0049675324675325
2,103,2100,3,1998.0,450000,110.0,1,2,3,8,29,-213.23142857142858
4,226,135900,4,2020.0,6800,460.0,2,3,3,1,7,0.9533995584988962
2,828,13800,3,2016.0,120000,120.0,2,2,2,10,9,-7.6866666666666665
1,633,4500,4,2013.0,79000,77.0,2,2,4,0,25,-16.537777777777777
2,867,29980,3,2015.0,89598,190.0,2,2,4,10,36,-1.982121414276184
1,510,5998,3,2016.0,176000,90.0,2,2,3,9,29,-28.327609203067688
3,381,39900,4,2020.0,70,163.0,2,3,4,27,25,1.0024812030075188
1,507,5900,4,2007.0,230000,160.0,2,2,3,5,7,-37.95542372881356
2,643,9900,3,2008.0,215000,240.0,2,3,4,10,29,-20.69242424242424
4,598,53900,4,2013.0,89000,440.0,2,3,3,54,29,-0.64291280148423
1,28,13275,4,2020.0,1,75.0,2,2,4,28,10,1.0058003766478343
1,325,7500,3,2016.0,51000,75.0,2,2,3,6,29,-5.7896
3,246,108300,4,2018.0,43000,571.0,2,3,2,12,45,0.6082825484764542
1,370,2000,3,2004.0,294000,109.0,2,2,4,16,17,-145.944
2,104,18995,3,2015.0,80825,150.0,2,3,2,23,39,-3.2469070808107396
1,586,16500,4,2019.0,15059,115.0,2,3,4,15,29,0.09454545454545454
1,414,15900,3,2016.0,73500,150.0,2,2,4,54,29,-3.613018867924528
1,553,13000,3,2015.0,104000,150.0,2,3,4,5,29,-6.988153846153846
2,643,27999,3,2014.0,148000,204.0,2,3,2,35,29,-4.278438515661273
2,103,13000,3,2013.0,105700,105.0,1,2,4,9,44,-7.1223846153846155
1,810,25890,3,2018.0,30000,145.0,2,2,4,34,29,-0.15303205870992662
1,553,4999,3,2010.0,177000,125.0,2,2,4,17,49,-34.38147629525905
1,220,13990,4,2018.0,82000,120.0,2,2,4,12,21,-4.852537526804861
2,693,4900,3,2009.0,287000,109.0,2,2,3,18,39,-57.548367346938775
1,161,16600,3,2016.0,57000,130.0,2,2,4,9,7,-2.425722891566265
1,23,2700,3,2004.0,213000,70.0,1,2,4,6,41,-77.86185185185185
1,70,6490,4,2010.0,48000,69.0,1,2,3,11,29,-6.384899845916795
2,869,38900,3,2015.0,32567,245.0,2,3,4,38,31,0.16922879177377892
2,104,18900,3,2015.0,90629,150.0,2,2,2,18,16,-3.787037037037037
1,211,12500,3,2012.0,92453,102.0,2,2,4,14,33,-6.38784
1,407,16250,3,2014.0,34000,105.0,2,2,3,7,7,-1.0856615384615385
1,553,999,3,2000.0,257000,90.0,2,2,4,12,44,-256.16416416416416
4,226,23500,4,2010.0,127990,405.0,2,3,3,42,29,-4.4288510638297875
1,722,23900,3,2019.0,5311,150.0,2,2,4,25,7,0.78418410041841
2,733,5000,4,2004.0,196000,231.0,3,2,4,5,10,-38.153
1,854,15400,3,2018.0,116000,120.0,2,2,3,7,7,-6.5244805194805195
3,237,18990,3,2014.0,137000,170.0,2,3,2,23,29,-6.205055292259083
1,315,7990,3,2007.0,304224,116.0,2,2,3,22,45,-37.06070087609512
1,288,23900,4,2019.0,23179,136.0,2,3,4,22,29,0.03602510460251046
3,241,21990,3,2016.0,95000,136.0,2,3,4,17,18,-3.31368804001819
1,407,1800,4,2001.0,220000,105.0,2,2,4,1,42,-121.16222222222223
2,729,15000,3,2014.0,80000,143.0,2,2,2,10,7,-4.323533333333334
4,228,24990,4,2006.0,94000,245.0,1,3,2,16,29,-2.751420568227291
1,7,7500,4,2016.0,78700,82.0,2,2,2,11,36,-9.482
1,854,16446,3,2017.0,92000,120.0,2,2,3,10,7,-4.586586403988812
1,457,8999,4,2012.0,90000,117.0,2,2,3,22,7,-8.987776419602177
1,854,7999,3,2009.0,250000,146.0,2,2,2,17,2,-30.235279409926243
1,805,17700,3,2016.0,41736,110.0,2,3,4,12,39,-1.3515254237288135
1,773,19950,3,2016.0,80000,150.0,2,3,4,29,39,-3.0023057644110276
1,507,17405,4,2019.0,23100,150.0,2,2,4,10,7,-0.3184142487790865
2,732,19900,3,2016.0,100000,150.0,2,3,4,54,29,-4.017336683417086
2,733,14800,3,2008.0,124900,197.0,3,2,2,17,8,-7.425608108108108
1,460,4700,4,2004.0,169000,80.0,1,2,4,11,25,-34.939787234042555
1,925,9990,3,2015.0,65400,110.0,2,2,2,31,39,-5.535235235235235
2,735,23990,4,2013.0,110951,306.0,2,3,4,24,41,-3.6119216340141724
1,566,14800,3,2017.0,106478,110.0,2,2,3,13,16,-6.186824324324324
2,734,34900,3,2016.0,14000,190.0,3,3,4,8,29,0.6044412607449857
1,817,13500,4,1991.0,100000,110.0,2,2,4,6,25,-6.399037037037037
1,263,16300,3,2020.0,4500,85.0,2,2,3,20,6,0.7293251533742331
1,580,16700,5,2017.0,82433,141.0,2,3,4,33,7,-3.927425149700599
1,457,13900,4,2019.0,9719,112.0,2,2,4,15,29,0.30906474820143887
1,138,11900,3,2018.0,53744,110.0,2,2,4,32,45,-3.506806722689076
3,239,67990,4,2016.0,2550,457.0,3,3,4,39,44,0.9693043094572731
1,599,1300,4,2003.0,180000,60.0,2,2,4,0,29,-137.41307692307691
1,148,8800,4,2017.0,55750,69.0,2,2,4,16,17,-5.327045454545455
1,679,16400,3,2014.0,179943,150.0,2,3,4,33,39,-9.962743902439025
1,544,4500,4,2005.0,58000,80.0,1,2,4,12,7,-11.870444444444445
2,734,28900,3,2017.0,36000,190.0,3,3,3,5,32,-0.2389273356401384
2,731,16500,3,2016.0,76029,150.0,2,2,4,14,29,-3.5984848484848486
2,309,37899,3,2019.0,28,180.0,2,3,2,37,50,1.0041425895142353
1,468,19400,4,2019.0,50667,140.0,2,2,4,50,18,-1.6043298969072164
1,407,10900,3,2011.0,224000,170.0,2,2,3,9,29,-19.5345871559633
2,107,16990,3,2012.0,319116,245.0,2,3,4,17,2,-17.7678634490877
3,239,19950,3,2017.0,159000,170.0,2,3,2,1,33,-6.961102756892231
1,801,12500,3,2019.0,18900,95.0,2,2,4,16,21,-0.50416
1,919,26920,5,2020.0,1,82.0,1,3,2,21,29,1.0031575037147102
3,237,29900,3,2020.0,5662,116.0,2,3,4,11,24,0.8147157190635451
2,874,29670,3,2016.0,103594,235.0,2,3,4,54,8,-2.4834512976070107
1,138,2000,4,2005.0,185200,147.0,3,2,4,10,49,-91.525
1,517,6999,4,2001.0,124000,115.0,1,2,2,18,7,-16.69995713673382
1,459,6000,3,2011.0,176000,105.0,2,2,4,4,29,-28.315333333333335
1,142,16000,5,2018.0,49034,136.0,2,3,3,26,29,-2.055875
1,407,8700,3,2010.0,80000,105.0,2,1,3,12,14,-8.183103448275862
1,684,19900,3,2018.0,38207,100.0,2,2,4,41,9,-0.9147738693467337
1,136,40490,3,2020.0,12275,240.0,2,3,4,20,7,0.7028649049147938
1,47,18950,3,2020.0,10,130.0,2,2,3,21,7,1.006490765171504
1,566,12900,3,2016.0,67344,110.0,2,2,4,23,29,-4.211705426356589
1,174,500,4,2007.0,120000,90.0,2,2,4,5,25,-238.814
1,517,4900,4,2005.0,149000,90.0,1,2,4,8,14,-29.389183673469386
3,261,33700,3,2018.0,47478,163.0,2,3,4,9,27,-0.40382789317507417
1,414,13100,3,2016.0,98512,120.0,2,2,4,21,19,-6.510610687022901
1,627,26890,4,2020.0,20,140.0,2,2,3,12,24,1.0045741911491262
1,407,14900,4,2018.0,82765,110.0,2,2,3,28,39,-4.547114093959731
3,673,28950,3,2017.0,46596,180.0,2,2,4,26,7,-0.6031433506044905
1,343,21800,4,2007.0,114000,409.0,2,3,3,22,29,-4.210412844036697
1,926,11700,3,2013.0,116345,136.0,2,3,4,24,29,-8.932051282051281
3,238,12900,3,2013.0,110000,109.0,2,2,4,1,2,-7.518294573643411
1,817,19970,3,2018.0,114600,102.0,2,2,3,24,45,-4.733350025037557
1,603,2400,3,2003.0,329959,130.0,2,2,4,32,29,-136.4275
4,226,54999,3,2016.0,93000,262.0,2,3,4,37,45,-0.6860488372515864
1,407,5300,3,2004.0,73000,105.0,1,2,4,32,49,-12.753207547169811
2,733,14900,3,2008.0,189000,197.0,3,3,4,19,32,-11.671006711409396
1,573,24800,3,2020.0,6900,120.0,2,2,3,10,43,0.7267338709677419
1,899,4000,3,2007.0,145000,120.0,2,2,2,10,36,-35.21925
1,263,8799,3,2018.0,31113,75.0,2,2,4,11,32,-2.527105352881009
2,894,23900,4,2010.0,84600,306.0,3,2,4,8,44,-2.5267782426778242
1,174,3350,3,2004.0,92050,70.0,2,2,4,25,29,-26.45582089552239
1,351,65900,6,2020.0,1,450.0,2,3,2,10,29,1.0068740515933232
1,507,9990,3,2013.0,100000,150.0,2,2,3,12,25,-8.994694694694696
1,805,3599,3,2006.0,260000,105.0,2,2,3,18,29,-71.21228118921923
2,729,21900,3,2018.0,21009,150.0,2,2,3,10,31,0.04771689497716895
3,249,43999,4,2019.0,48500,211.0,2,3,4,54,2,-0.097365849223846
2,104,20850,3,2016.0,122587,150.0,2,3,4,9,29,-4.872038369304557
1,922,13750,3,2018.0,18800,90.0,2,2,3,30,8,-0.3605090909090909
1,760,17100,3,2018.0,50116,115.0,2,2,4,29,29,-1.923859649122807
1,449,11990,4,2017.0,58456,95.0,2,2,3,23,7,-3.8672226855713094
1,424,23800,3,2020.0,3800,120.0,2,2,4,22,41,0.8455042016806723
1,616,13290,4,2018.0,51137,95.0,2,3,4,20,7,-2.8403310759969904
3,239,39990,5,2019.0,11560,184.0,3,3,3,33,45,0.7156789197299325
3,237,28900,3,2020.0,8063,116.0,2,3,4,20,44,0.7252249134948097
1,921,9790,4,2019.0,20267,66.0,2,2,4,19,29,-1.0631256384065373
1,507,11990,4,2018.0,79000,110.0,2,2,4,36,29,-5.579399499582986
1,369,2800,3,2007.0,213965,115.0,1,2,4,8,7,-75.37392857142858
1,323,7500,3,2017.0,100000,90.0,1,2,3,10,45,-12.320933333333333
2,104,21990,3,2016.0,108000,190.0,2,3,3,35,9,-3.902455661664393
3,241,19350,3,2015.0,97000,136.0,2,2,2,9,33,-4.0056330749354006
1,179,11800,3,2020.0,89500,130.0,2,2,4,12,0,-6.573474576271186
1,558,7450,4,2004.0,98000,114.0,2,2,4,15,29,-12.138657718120806
1,407,7500,3,2012.0,175000,105.0,2,2,4,10,45,-22.318933333333334
1,484,20900,4,2019.0,34000,150.0,2,2,4,15,2,-0.6194736842105263
1,219,12495,3,2014.0,112409,184.0,2,3,3,35,29,-7.981272509003602
3,245,14500,3,2010.0,260000,231.0,3,3,3,7,21,-16.914689655172413
3,876,39900,4,2017.0,47200,340.0,2,3,2,27,47,-0.1742857142857143
1,901,9499,3,2016.0,149000,136.0,2,2,4,11,44,-14.671228550373723
1,179,6500,3,2011.0,140000,112.0,2,2,4,10,39,-20.52076923076923
1,566,1500,3,2004.0,297926,120.0,2,3,4,8,29,-197.53466666666668
1,642,35900,4,2018.0,20500,211.0,3,3,4,48,29,0.434958217270195
1,324,13485,3,2019.0,11018,95.0,2,2,4,27,7,0.19021134593993325
1,164,3900,4,2010.0,160000,90.0,2,2,3,10,29,-40.00179487179487
1,7,10500,4,2019.0,21688,72.0,2,2,4,17,7,-1.0583809523809524
1,61,3500,3,2006.0,193000,136.0,2,2,2,11,45,-54.103142857142856
1,407,12500,3,2014.0,83078,105.0,2,2,4,23,27,-5.6376
1,282,7990,4,2017.0,73600,90.0,2,2,4,10,42,-8.199874843554444
2,103,19900,3,2016.0,48409,110.0,2,2,4,41,50,-1.4268844221105528
1,905,12910,4,2018.0,26320,100.0,2,2,4,14,29,-1.0307513555383423
1,407,23999,4,2018.0,105000,245.0,2,3,2,13,29,-3.3648068669527897
1,538,7990,3,2010.0,93000,109.0,2,2,4,22,0,-10.625531914893617
1,185,1200,4,2001.0,210000,143.0,2,2,4,17,6,-173.87833333333333
1,365,7999,3,2014.0,34900,75.0,2,2,3,14,18,-3.353294161770221
1,134,18900,4,2019.0,4000,115.0,2,2,3,22,33,0.7946031746031746
2,305,38102,5,2021.0,1,136.0,2,3,4,4,7,1.0036743478032648
2,104,22300,4,2019.0,50679,150.0,2,3,4,37,29,-1.2656502242152465
1,263,17200,3,2020.0,3000,115.0,2,2,2,22,44,0.8324418604651163
1,369,9400,3,2017.0,105497,120.0,2,2,3,35,15,-10.21
1,805,15350,3,2016.0,67000,110.0,2,2,2,7,29,-3.3574592833876222
1,393,20900,4,2015.0,55200,200.0,3,3,4,15,34,-1.6313875598086125
2,733,33000,4,2009.0,80000,420.0,3,3,2,13,29,-1.4113636363636364
3,853,28919,3,2019.0,51285,136.0,2,3,4,20,47,-0.7684913032954114
1,529,14500,3,2016.0,164500,125.0,2,2,3,10,29,-10.336
2,864,20600,3,2016.0,87963,150.0,2,2,3,15,49,-3.2625728155339804
2,643,9800,3,2007.0,270000,233.0,2,2,4,18,39,-26.526836734693877
2,833,8990,3,2010.0,172000,163.0,2,2,4,8,29,-18.113793103448277
1,603,9500,3,2016.0,185000,120.0,2,2,4,9,39,-18.460736842105263
1,457,13200,4,2016.0,66000,117.0,2,3,4,36,45,-3.9908333333333332
1,718,19500,4,2020.0,4269,115.0,2,2,4,27,41,0.7871282051282051
3,241,27500,4,2018.0,27206,122.0,2,3,3,8,3,0.015345454545454546
1,507,15650,3,2019.0,24058,115.0,2,2,4,23,29,-0.5297124600638977
1,336,18990,3,2019.0,11400,100.0,2,2,4,20,45,0.4051079515534492
1,686,18500,3,2018.0,74605,178.0,2,2,3,33,32,-3.022918918918919
2,417,31500,3,2016.0,58000,190.0,2,3,2,25,9,-0.8350793650793651
1,138,11990,3,2015.0,71000,110.0,2,2,4,32,45,-4.912176814011676
1,605,8990,3,2007.0,230000,171.0,2,3,2,25,2,-24.56451612903226
1,787,17900,4,2017.0,13000,150.0,2,3,4,1,32,0.2823463687150838
1,603,14500,3,2016.0,110000,150.0,2,2,2,10,41,-6.575655172413793
1,755,9995,3,2017.0,120398,90.0,2,2,4,16,23,-11.036518259129565
1,181,8000,4,2016.0,32000,82.0,2,2,4,9,6,-2.989375
3,249,49990,4,2016.0,68000,367.0,2,3,3,23,9,-0.3528105621124225
1,263,9200,3,2018.0,31113,75.0,2,2,3,11,39,-2.3733695652173914
1,646,17990,3,2018.0,22625,110.0,2,2,3,1,15,-0.25136186770428015
1,566,18500,3,2020.0,3000,115.0,2,2,4,0,29,0.8442162162162162
1,507,29900,6,2020.0,17,204.0,2,3,4,14,32,1.0063879598662206
1,413,9200,4,2014.0,97000,125.0,2,2,3,8,15,-9.529565217391305
1,817,13000,3,2007.0,151000,174.0,2,2,3,4,15,-10.60176923076923
1,179,3990,3,2005.0,147000,110.0,1,2,2,9,49,-35.813784461152885
1,719,17199,3,2016.0,64000,150.0,1,2,2,9,29,-2.7122507122507122
1,414,14900,3,2016.0,99985,120.0,2,2,4,31,32,-5.702147651006712
1,47,12990,4,2017.0,93600,130.0,2,2,4,16,45,-6.195304080061586
2,736,65990,4,2015.0,28000,560.0,2,3,2,47,29,0.5842551901803303
1,116,640,4,2000.0,200000,85.0,2,2,3,4,29,-311.3625
2,104,14990,3,2015.0,134000,136.0,2,2,4,37,29,-7.929953302201468
3,237,2390,4,2001.0,185000,82.0,2,2,3,15,7,-76.3694560669456
1,931,5800,4,2011.0,97000,90.0,2,2,4,13,7,-15.708103448275862
4,521,101900,4,2021.0,10,354.0,2,3,2,19,7,1.0034445534838077
4,95,21000,4,2003.0,220000,320.0,3,2,4,27,29,-9.460666666666667
2,864,26000,3,2017.0,77990,150.0,2,3,4,4,7,-1.9936538461538462
1,713,10500,4,2018.0,35000,90.0,2,2,3,28,7,-2.3244761904761906
2,874,30500,3,2017.0,142292,235.0,2,3,2,13,7,-3.6574426229508195
1,120,8300,4,2016.0,46663,87.0,1,2,4,31,7,-4.611204819277108
4,521,77499,4,2018.0,34000,400.0,2,3,2,48,29,0.5665363424044181
2,733,18900,3,2014.0,138000,184.0,2,3,3,15,16,-6.291587301587302
1,932,11600,3,2011.0,185000,116.0,2,2,3,7,41,-14.93801724137931
1,646,8000,3,2012.0,136000,110.0,2,2,3,7,42,-15.985875
1,120,7300,4,2015.0,116000,115.0,1,2,4,13,29,-14.874246575342466
1,47,7900,3,2013.0,125000,92.0,2,2,4,8,31,-14.810759493670886
1,909,29990,5,2020.0,12312,136.0,2,3,4,42,29,0.5941313771257085
2,106,24139,3,2018.0,165652,190.0,2,3,2,36,45,-5.854343593355152
1,185,1799,4,2004.0,110000,117.0,2,2,4,14,47,-60.07837687604225
1,144,12490,3,2015.0,79000,124.0,2,2,4,33,45,-5.314891913530825
1,423,7300,3,2010.0,121025,105.0,2,2,4,29,32,-15.563972602739726
1,282,9990,4,2018.0,49269,90.0,2,2,4,24,7,-3.9225225225225224
4,226,33000,3,2014.0,125000,245.0,2,3,4,7,4,-2.780242424242424
1,480,40600,5,2020.0,4000,204.0,2,3,3,15,9,0.9066009852216749
1,744,2300,3,1997.0,330000,110.0,2,2,4,20,2,-142.42913043478262
1,284,31400,5,2020.0,2000,136.0,2,3,4,6,7,0.9407643312101911
2,832,17900,3,2017.0,115912,150.0,2,2,4,54,8,-5.466927374301676
2,733,28990,4,2010.0,125000,420.0,3,3,4,23,47,-3.2971714384270436
2,103,33890,4,2019.0,14725,150.0,3,3,4,37,29,0.5700796695190322
1,139,15900,4,2018.0,79000,115.0,2,2,3,11,5,-3.9611320754716983
1,174,12700,4,2020.0,15000,82.0,2,2,2,21,6,-0.17440944881889764
1,407,30900,3,2019.0,13480,184.0,2,3,4,17,29,0.5698381877022654
3,321,22500,3,2016.0,61233,150.0,2,3,4,11,2,-1.7145333333333332
2,733,15900,3,2014.0,158210,150.0,2,2,4,12,37,-8.94062893081761
1,47,17000,4,2019.0,21077,130.0,2,3,2,54,7,-0.23194117647058823
2,872,19995,3,2017.0,90000,150.0,2,3,2,20,29,-3.493373343335834
1,161,19990,3,2017.0,113600,130.0,2,2,4,25,40,-4.676188094047023
1,46,900,4,2002.0,320000,138.0,2,2,4,3,25,-354.3988888888889
1,175,15900,4,2018.0,31153,110.0,2,2,4,38,47,-0.9522012578616352
1,175,17970,4,2020.0,2,110.0,2,2,4,20,26,1.0061769616026712
1,407,15900,3,2017.0,87741,115.0,2,2,4,17,29,-4.510880503144654
1,773,8990,3,2011.0,135000,140.0,2,2,2,22,7,-14.000778642936597
1,922,13990,4,2020.0,1,100.0,2,2,4,15,46,1.007290922087205
2,874,5900,3,2005.0,316000,163.0,2,3,4,9,2,-52.53084745762712
1,418,5200,3,2003.0,103000,180.0,2,3,4,28,36,-18.77230769230769
1,566,3300,3,2006.0,185000,130.0,2,2,2,12,26,-55.02030303030303
1,117,3900,4,2004.0,300000,155.0,2,2,4,23,29,-75.8825641025641
2,103,10500,3,2013.0,175000,105.0,1,2,4,12,16,-15.656285714285714
1,363,14990,1,2019.0,8800,75.0,2,2,3,20,39,0.4181454302868579
2,733,9570,3,2009.0,138153,177.0,2,2,4,26,39,-13.417136886102403
1,179,4950,3,2010.0,215000,112.0,2,2,4,14,26,-42.41111111111111
1,922,12990,4,2020.0,10000,100.0,2,2,4,26,29,0.23810623556581986
1,21,22990,4,2020.0,8058,130.0,2,2,3,15,29,0.6552849064810787
1,76,12650,3,2013.0,92412,163.0,2,3,4,1,29,-6.292094861660079
2,864,12100,3,2014.0,175000,116.0,2,2,4,6,29,-13.452892561983472
1,142,8999,3,2014.0,140000,124.0,2,2,3,12,29,-14.543171463495945
1,722,6700,3,2008.0,37563,130.0,2,2,4,29,7,-4.586567164179105
3,248,24990,3,2015.0,77000,136.0,2,3,4,20,47,-2.075550220088035
1,407,20900,3,2019.0,12500,115.0,2,2,4,15,7,0.4075598086124402
1,616,5000,4,2012.0,172000,85.0,2,2,2,2,25,-33.3824
1,713,11690,3,2020.0,0,95.0,2,2,4,35,29,1.0083832335329341
2,733,3200,4,2003.0,215000,170.0,2,2,4,7,36,-66.133125
2,735,1500,3,2003.0,415000,136.0,2,2,4,2,45,-275.5733333333333
2,868,27600,3,2015.0,187000,218.0,2,3,4,13,26,-5.767282608695652
1,682,18995,3,2016.0,55000,178.0,2,3,2,21,29,-1.8859173466701764
1,760,27500,3,2019.0,50561,136.0,2,2,4,34,0,-0.8335272727272727
2,866,7790,3,2007.0,239000,177.0,2,2,2,8,7,-29.657124518613607
1,767,16900,4,2019.0,11400,100.0,2,2,4,14,37,0.33153846153846156
2,729,10800,3,2011.0,133000,143.0,3,2,4,15,26,-11.301203703703704
1,134,15900,4,2019.0,50000,115.0,2,2,4,28,7,-2.137232704402516
1,566,500,4,1999.0,167000,110.0,2,2,4,2,7,-332.774
1,70,5990,4,2011.0,111000,69.0,1,2,3,13,4,-17.518864774624372
1,222,14850,3,2018.0,46000,115.0,2,2,4,5,45,-2.08969696969697
1,480,39900,5,2020.0,10398,204.0,2,3,4,38,5,0.7446115288220552
3,373,13990,3,2015.0,187525,150.0,2,2,3,21,5,-12.393137955682631
1,603,18900,3,2013.0,135000,177.0,2,3,4,17,45,-6.133280423280423
2,733,17999,3,2016.0,91103,163.0,2,2,3,16,2,-4.052280682260125
2,103,16890,3,2016.0,95568,110.0,1,3,3,51,29,-4.651450562462996
2,734,18450,3,2015.0,85000,143.0,2,2,4,36,39,-3.5990785907859077
4,301,54900,4,2006.0,25000,450.0,3,3,4,23,7,0.5529508196721311
3,237,27500,3,2019.0,24808,116.0,2,3,4,25,32,0.10232727272727273
1,47,13910,4,2016.0,82000,130.0,2,2,4,1,32,-4.885478073328541
1,805,5800,3,2008.0,145000,105.0,2,3,4,3,6,-23.981206896551726
1,679,19500,5,2016.0,130000,197.0,2,3,4,40,29,-5.656358974358974
1,363,6900,3,2016.0,108000,75.0,2,2,3,13,39,-14.640869565217391
1,76,12900,3,2016.0,94085,150.0,2,2,4,24,29,-6.2815503875969
1,552,13990,4,2018.0,67165,140.0,2,2,2,13,36,-3.790707648320229
1,801,13900,3,2019.0,13782,95.0,2,2,4,15,18,0.01553956834532374
1,443,18890,5,2019.0,16018,141.0,2,1,4,18,39,0.15960825833774483
1,404,7990,3,2012.0,109000,105.0,2,2,3,18,32,-12.628535669586984
1,457,7500,4,2012.0,95000,117.0,2,2,4,5,29,-11.650666666666666
1,616,2500,3,2002.0,374100,100.0,1,2,4,13,4,-148.5988
1,449,3800,3,2003.0,135000,130.0,1,2,4,5,45,-34.49131578947368
3,237,71900,4,2020.0,9800,421.0,2,3,4,21,45,0.8696383866481224
1,798,34900,3,2019.0,16926,150.0,2,3,4,35,50,0.5194269340974212
3,245,69395,4,2018.0,10000,401.0,2,3,4,19,29,0.8617623748108654
1,646,11875,3,2013.0,96498,110.0,2,2,3,20,45,-7.116631578947368
2,729,18190,3,2018.0,32600,116.0,2,2,4,22,29,-0.7855964815832875
1,571,9500,3,2014.0,113300,110.0,2,2,4,11,4,-10.914421052631578
2,729,17100,3,2016.0,63000,150.0,1,2,3,2,7,-2.675204678362573
1,181,9990,3,2014.0,131364,100.0,2,2,4,1,39,-12.13923923923924
2,729,11490,3,2013.0,164715,116.0,2,3,3,22,12,-13.324978241949522
1,590,39900,6,2020.0,5,205.0,2,3,3,10,7,1.0051127819548873
1,185,3100,3,2008.0,187000,138.0,2,2,4,9,7,-59.277096774193545
3,261,8500,3,2001.0,160000,122.0,2,2,2,14,29,-17.808588235294117
2,732,18000,3,2015.0,105000,150.0,2,3,4,4,7,-4.824722222222222
1,26,4000,4,2010.0,97032,75.0,2,2,3,5,49,-23.2385
2,271,3200,3,2005.0,200000,150.0,1,2,3,14,29,-61.451875
1,369,1400,4,2003.0,140000,100.0,2,2,4,3,45,-98.92642857142857
1,175,17990,4,2020.0,4,110.0,2,2,3,45,50,1.006058921623124
3,257,13995,4,2001.0,104000,306.0,3,3,2,22,29,-6.408931761343337
1,72,8490,4,2015.0,26000,69.0,3,2,3,19,29,-2.0539458186101296
1,862,34999,4,2021.0,1,160.0,2,3,4,8,7,1.0046572759221692
1,114,15000,3,2016.0,82318,114.0,2,2,4,9,5,-4.480066666666667
1,13,2890,4,2005.0,130000,105.0,1,2,4,7,29,-43.945328719723186
2,272,28690,4,2020.0,1,130.0,2,2,4,15,29,1.004635761589404
1,801,10900,3,2017.0,72201,95.0,2,2,3,21,7,-5.614954128440367
1,179,3500,4,2008.0,140000,90.0,2,2,2,13,41,-38.97342857142857
1,921,8900,4,2019.0,29800,66.0,2,2,2,11,29,-2.340561797752809
1,409,15990,3,2016.0,92000,110.0,2,2,2,20,36,-4.746529080675423
1,350,18990,3,2018.0,60000,115.0,2,2,4,47,29,-2.1533438651922063
1,805,7990,3,2011.0,198850,105.0,2,2,3,27,7,-23.873842302878597
1,21,17400,4,2019.0,28451,130.0,2,3,2,13,45,-0.6274137931034482
2,733,55000,4,2015.0,50000,431.0,2,3,4,16,39,0.09883636363636364
2,737,56000,3,2017.0,24118,265.0,2,3,4,10,33,0.5741428571428572
1,47,16750,4,2019.0,24605,130.0,2,2,3,27,7,-0.4610149253731343
3,877,15990,3,2015.0,138000,200.0,2,3,2,28,45,-7.6175109443402125
3,674,112900,4,2018.0,33000,550.0,2,3,4,36,32,0.7126306465899026
1,457,18500,4,2020.0,9388,117.0,2,2,4,24,50,0.499027027027027
1,138,14990,4,2019.0,1,105.0,2,2,4,39,29,1.0071380920613742
1,798,37900,3,2019.0,18200,190.0,2,3,4,25,45,0.5249076517150396
1,646,25900,4,2020.0,8,160.0,2,3,4,18,1,1.006023166023166
1,641,13950,3,2015.0,135000,170.0,2,3,4,20,44,-8.664946236559139
1,686,13700,3,2013.0,132327,155.0,2,3,4,35,7,-8.647299270072992
1,142,14900,5,2015.0,52000,136.0,2,3,4,11,4,-2.4805369127516776
1,760,17490,4,2017.0,37000,132.0,2,2,3,42,2,-1.1077758719268154
1,418,7250,3,2009.0,240000,150.0,2,2,4,5,41,-32.082344827586205
1,174,1595,3,2005.0,290000,70.0,2,2,3,12,29,-180.77241379310345
1,40,22490,4,2018.0,19000,130.0,2,2,3,34,29,0.16109381947532236
2,866,9750,3,2008.0,179024,177.0,2,2,4,11,17,-17.342871794871794
3,260,5500,4,1997.0,220000,193.0,3,3,3,42,29,-38.96381818181818
1,138,8500,3,2014.0,114486,110.0,2,2,2,16,39,-12.45564705882353
2,575,24850,5,2017.0,82400,197.0,2,3,4,9,29,-2.3077665995975853
2,732,21990,3,2016.0,62000,150.0,2,3,4,22,9,-1.8124147339699863
1,603,4500,3,2010.0,280000,110.0,2,2,4,7,29,-61.19711111111111
3,245,27490,3,2014.0,59643,170.0,3,3,3,33,32,-1.1632229901782467
3,673,28800,3,2017.0,66288,150.0,2,2,4,11,17,-1.2962847222222222
